Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,TOT-RF
16107,2021-06-17 18:45:00,2021-06-17 19:00:00,16.96,,12.61,25.82,38.44,27.11,17.56,1.18,6.62,2.33,99.86,1.18,130.39,0.0
16108,2021-06-17 19:00:00,2021-06-17 19:15:00,19.0,,18.93,29.71,48.63,25.91,17.9,3.1,1.02,1.61,99.86,1.65,216.61,0.0
16109,2021-06-17 19:15:00,2021-06-17 19:30:00,19.0,21.38,15.05,30.51,45.56,26.13,18.26,0.5,,0.24,99.76,1.86,146.72,0.0
16110,2021-06-17 19:30:00,2021-06-17 19:45:00,,,,,,,,,,,,,,0.0
16111,2021-06-17 19:45:00,2021-06-17 20:00:00,,,,,,,,,,,,,,0.0
16112,2021-06-17 20:00:00,2021-06-17 20:15:00,,,,,,,,,,,,,,0.0
16113,2021-06-17 20:15:00,2021-06-17 20:30:00,,,,,,,,,,,,,,0.0
16114,2021-06-17 20:30:00,2021-06-17 20:45:00,,,,,,,,,,,,,,0.0
16115,2021-06-17 20:45:00,2021-06-17 21:00:00,,,,,,,,,,,,,,0.0
16116,2021-06-17 21:00:00,2021-06-17 21:15:00,18.0,19.0,10.67,28.05,38.73,26.09,17.17,0.0,7.85,8.29,99.87,2.11,154.39,0.0
16117,2021-06-17 21:15:00,2021-06-17 21:30:00,,,13.98,27.04,41.02,24.31,18.18,1.63,7.81,1.12,99.89,1.78,163.01,0.0
16118,2021-06-17 21:30:00,2021-06-17 21:45:00,,,10.4,26.39,36.78,23.19,17.56,2.68,4.93,6.86,99.85,1.79,130.71,0.0
16119,2021-06-17 21:45:00,2021-06-17 22:00:00,,,7.69,23.35,31.05,22.3,17.4,4.6,6.54,11.69,99.84,2.62,164.48,0.0
16120,2021-06-17 22:00:00,2021-06-17 22:15:00,,,11.2,27.53,38.73,20.88,17.74,1.62,3.11,5.61,99.84,2.93,135.36,0.0
16121,2021-06-17 22:15:00,2021-06-17 22:30:00,28.0,,,,,,,,,,,,,0.0
16122,2021-06-17 22:30:00,2021-06-17 22:45:00,28.0,,8.15,26.61,34.78,20.76,,0.41,0.31,3.86,,,,0.0
16123,2021-06-17 22:45:00,2021-06-17 23:00:00,,,8.93,27.48,36.39,20.61,,0.0,3.48,1.16,99.9,2.4,159.0,0.0
16124,2021-06-17 23:00:00,2021-06-17 23:15:00,17.0,21.0,11.07,28.94,40.02,19.78,17.99,2.41,7.16,0.09,99.9,1.71,158.67,0.0
16125,2021-06-17 23:15:00,2021-06-17 23:30:00,17.0,22.62,13.63,29.22,42.85,19.69,18.17,4.14,15.35,2.13,99.9,2.85,159.02,0.0
16126,2021-06-17 23:30:00,2021-06-17 23:45:00,17.0,23.0,10.49,26.7,37.18,19.84,17.86,1.74,2.39,0.36,99.9,2.6,148.0,0.0
16127,2021-06-17 23:45:00,2021-06-18 00:00:00,18.61,23.0,7.76,24.9,32.64,19.7,17.59,0.17,7.27,,99.9,3.18,146.53,0.0
16128,2021-06-18 00:00:00,2021-06-18 00:15:00,22.0,23.0,8.54,25.26,33.8,19.19,17.85,0.4,1.21,2.0,99.9,4.36,151.28,0.0
16129,2021-06-18 00:15:00,2021-06-18 00:30:00,22.0,23.0,8.74,23.83,32.58,18.89,18.36,0.69,,4.76,99.9,2.76,135.91,0.0
16130,2021-06-18 00:30:00,2021-06-18 00:45:00,22.0,23.0,13.93,24.75,38.67,18.61,18.19,0.11,,0.75,99.9,3.4,140.61,0.0
16131,2021-06-18 00:45:00,2021-06-18 01:00:00,,,,,,,,,,,,,,0.0
16132,2021-06-18 01:00:00,2021-06-18 01:15:00,18.0,23.0,39.15,23.28,62.41,19.19,18.8,0.28,3.1,4.39,99.9,3.27,218.91,0.0
16133,2021-06-18 01:15:00,2021-06-18 01:30:00,18.0,29.67,36.46,20.13,56.59,16.9,17.89,1.92,1.48,1.88,99.76,1.35,221.91,0.0
16134,2021-06-18 01:30:00,2021-06-18 01:45:00,,,,,,,,,,,,,,0.0
16135,2021-06-18 01:45:00,2021-06-18 02:00:00,22.5,31.0,41.86,21.0,62.86,11.86,18.3,2.83,0.7,,99.62,2.37,235.52,0.0
16136,2021-06-18 02:00:00,2021-06-18 02:15:00,,,,,,,,,,,,,,0.0
16137,2021-06-18 02:15:00,2021-06-18 02:30:00,31.0,67.43,51.32,24.23,75.58,9.32,18.16,0.11,,,99.81,0.85,239.21,0.0
16138,2021-06-18 02:30:00,2021-06-18 02:45:00,,,,,,,,,,,,,,0.0
16139,2021-06-18 02:45:00,2021-06-18 03:00:00,30.65,76.0,22.31,11.32,32.12,13.71,18.56,0.17,,1.02,99.84,0.41,198.14,0.0
16140,2021-06-18 03:00:00,2021-06-18 03:15:00,30.0,76.0,30.09,14.43,44.75,10.0,18.42,0.0,3.66,1.23,99.89,1.9,198.59,0.0
16141,2021-06-18 03:15:00,2021-06-18 03:30:00,30.0,58.73,46.28,24.49,70.86,3.93,18.43,0.0,2.08,1.42,99.9,1.47,228.66,0.0
16142,2021-06-18 03:30:00,2021-06-18 03:45:00,30.0,55.0,48.48,2.61,48.05,15.09,18.63,2.79,0.25,1.64,99.68,1.65,240.99,0.0
16143,2021-06-18 03:45:00,2021-06-18 04:00:00,28.62,55.0,35.94,18.57,54.5,10.13,17.88,2.28,0.85,2.14,99.87,1.32,235.9,0.0
16144,2021-06-18 04:00:00,2021-06-18 04:15:00,,,,,,,,,,,,,,0.0
16145,2021-06-18 04:15:00,2021-06-18 04:30:00,26.0,75.24,17.88,12.78,30.66,11.83,18.21,0.61,2.28,,99.86,0.65,209.74,0.0
16146,2021-06-18 04:30:00,2021-06-18 04:45:00,26.0,80.0,16.49,19.79,35.83,11.26,17.81,0.1,3.61,2.31,99.01,2.09,235.15,0.0
16147,2021-06-18 04:45:00,2021-06-18 05:00:00,26.69,80.0,13.24,5.65,17.97,16.11,17.8,0.0,2.43,2.15,99.73,0.89,226.47,0.0
16148,2021-06-18 05:00:00,2021-06-18 05:15:00,,,,,,,,,,,,,,0.0
16149,2021-06-18 05:15:00,2021-06-18 05:30:00,,,,,,,,,,,,,,0.0
16150,2021-06-18 05:30:00,2021-06-18 05:45:00,28.0,46.0,42.6,21.02,63.22,12.66,,0.79,1.81,2.5,99.82,0.88,225.86,0.0
16151,2021-06-18 05:45:00,2021-06-18 06:00:00,,,,,,,,,,,,,,0.0
16152,2021-06-18 06:00:00,2021-06-18 06:15:00,33.0,46.0,16.27,36.16,51.88,13.17,17.69,0.0,0.41,2.44,99.84,0.3,152.41,0.0
16153,2021-06-18 06:15:00,2021-06-18 06:30:00,33.0,46.81,21.85,26.69,48.54,12.54,18.07,0.8,,2.79,99.9,0.99,214.77,0.0
16154,2021-06-18 06:30:00,2021-06-18 06:45:00,33.0,47.0,62.1,26.35,86.62,12.68,17.94,1.9,4.29,0.39,99.9,1.06,227.23,0.0
16155,2021-06-18 06:45:00,2021-06-18 07:00:00,30.92,47.0,69.36,30.57,99.94,9.63,17.85,0.27,0.66,,99.9,1.15,221.13,0.0
16156,2021-06-18 07:00:00,2021-06-18 07:15:00,27.0,47.0,57.43,29.71,87.25,16.09,18.85,0.89,4.42,1.9,99.9,1.28,237.49,0.0
16157,2021-06-18 07:15:00,2021-06-18 07:30:00,27.0,59.95,88.99,32.17,121.22,10.56,17.99,0.14,0.68,1.7,99.9,1.08,226.54,0.0
16158,2021-06-18 07:30:00,2021-06-18 07:45:00,,,,,,,,,,,,,,0.0
16159,2021-06-18 07:45:00,2021-06-18 08:00:00,26.6,63.0,33.25,26.17,59.42,14.69,18.07,0.81,4.29,,99.88,1.31,243.45,0.0
16160,2021-06-18 08:00:00,2021-06-18 08:15:00,26.0,63.0,45.62,27.71,73.32,13.46,18.46,0.04,4.55,6.91,99.82,1.37,243.9,0.0
16161,2021-06-18 08:15:00,2021-06-18 08:30:00,26.0,55.6,38.47,31.49,69.83,15.99,18.39,0.0,3.97,2.84,99.36,1.9,237.68,0.0
16162,2021-06-18 08:30:00,2021-06-18 08:45:00,26.0,54.0,42.34,26.75,69.11,16.51,18.39,0.0,0.52,4.28,99.31,1.52,246.49,0.0
16163,2021-06-18 08:45:00,2021-06-18 09:00:00,25.28,54.0,59.34,31.68,91.02,16.74,18.62,0.9,,2.96,98.83,1.62,254.89,0.0
16164,2021-06-18 09:00:00,2021-06-18 09:15:00,24.0,54.0,51.14,27.16,78.27,23.7,18.9,0.14,,0.36,98.15,1.85,262.1,0.0
16165,2021-06-18 09:15:00,2021-06-18 09:30:00,,,,,,,,,,,,,,0.0
16166,2021-06-18 09:30:00,2021-06-18 09:45:00,,,,,,,,,,,,,,0.0
16167,2021-06-18 09:45:00,2021-06-18 10:00:00,25.96,54.0,62.9,32.59,95.5,23.41,17.6,2.96,4.99,1.99,88.6,2.64,253.3,0.0
16168,2021-06-18 10:00:00,2021-06-18 10:15:00,29.0,54.0,50.22,41.68,91.89,27.15,18.07,0.47,0.81,0.33,82.42,2.61,254.25,0.0
16169,2021-06-18 10:15:00,2021-06-18 10:30:00,,,,,,,,,,,,,,0.0
16170,2021-06-18 10:30:00,2021-06-18 10:45:00,29.0,61.0,39.98,47.78,87.76,34.67,18.36,0.29,0.4,0.33,80.6,2.43,255.3,0.0
16171,2021-06-18 10:45:00,2021-06-18 11:00:00,,,,,,,,,,,,,,0.0
16172,2021-06-18 11:00:00,2021-06-18 11:15:00,22.0,61.0,51.97,40.61,92.57,31.04,18.93,0.0,1.46,2.39,78.15,2.58,256.0,0.0
16173,2021-06-18 11:15:00,2021-06-18 11:30:00,22.0,70.71,44.82,35.35,80.17,31.36,17.97,0.73,0.23,6.39,78.12,2.72,251.5,0.0
16174,2021-06-18 11:30:00,2021-06-18 11:45:00,,,,,,,,,,,,,,0.0
16175,2021-06-18 11:45:00,2021-06-18 12:00:00,,,,,,,,,,,,,,0.0
16176,2021-06-18 12:00:00,2021-06-18 12:15:00,,,,,,,,,,,,,,0.0
16177,2021-06-18 12:15:00,2021-06-18 12:30:00,,,,,,,,,,,,,,0.0
16178,2021-06-18 12:30:00,2021-06-18 12:45:00,26.0,54.0,31.73,39.18,70.9,34.72,,1.12,1.08,,76.35,2.85,254.65,0.0
16179,2021-06-18 12:45:00,2021-06-18 13:00:00,28.77,54.0,38.68,42.12,80.81,39.57,,3.45,0.17,,76.49,2.47,250.36,0.0
16180,2021-06-18 13:00:00,2021-06-18 13:15:00,34.0,54.0,39.37,38.62,77.99,36.89,,0.52,,5.02,75.89,2.88,259.11,0.0
16181,2021-06-18 13:15:00,2021-06-18 13:30:00,34.0,143.22,46.0,35.64,81.66,34.5,,0.74,1.77,0.84,76.58,2.37,257.21,0.0
16182,2021-06-18 13:30:00,2021-06-18 13:45:00,34.0,164.0,43.77,23.07,66.82,29.87,,0.12,0.28,,74.66,2.53,253.65,0.0
16183,2021-06-18 13:45:00,2021-06-18 14:00:00,35.44,164.0,36.46,17.95,54.41,29.27,,1.01,,,73.84,2.77,241.06,0.0
16184,2021-06-18 14:00:00,2021-06-18 14:15:00,38.0,164.0,31.98,17.31,49.29,27.78,,0.17,,2.58,75.2,2.64,265.92,0.0
16185,2021-06-18 14:15:00,2021-06-18 14:30:00,,,,,,,,,,,,,,0.0
16186,2021-06-18 14:30:00,2021-06-18 14:45:00,38.0,91.0,39.78,18.0,57.78,25.04,,2.24,0.09,1.06,75.36,2.62,246.35,0.0
16187,2021-06-18 14:45:00,2021-06-18 15:00:00,,,,,,,,,,,,,,0.0
16188,2021-06-18 15:00:00,2021-06-18 15:15:00,34.0,91.0,33.57,15.9,49.46,23.62,,2.85,,8.04,74.06,3.14,262.51,0.0
16189,2021-06-18 15:15:00,2021-06-18 15:30:00,34.0,85.24,30.9,14.95,45.85,22.64,,0.48,1.58,1.36,78.85,3.17,262.2,0.0
16190,2021-06-18 15:30:00,2021-06-18 15:45:00,34.0,84.0,29.86,16.22,46.07,21.85,,2.06,0.27,3.8,89.17,1.59,259.13,0.0
16191,2021-06-18 15:45:00,2021-06-18 16:00:00,,,,,,,,,,,,,,0.0
16192,2021-06-18 16:00:00,2021-06-18 16:15:00,,,,,,,,,,,,,,0.0
16193,2021-06-18 16:15:00,2021-06-18 16:30:00,,,,,,,,,,,,,,0.0
16194,2021-06-18 16:30:00,2021-06-18 16:45:00,37.0,81.0,35.78,26.0,61.76,21.76,8.11,1.09,,0.95,79.21,3.28,253.17,0.0
16195,2021-06-18 16:45:00,2021-06-18 17:00:00,35.67,81.0,28.93,25.91,54.83,21.15,8.42,5.81,,0.13,79.37,2.77,261.02,0.0
16196,2021-06-18 17:00:00,2021-06-18 17:15:00,,,,,,,,,,,,,,0.0
16197,2021-06-18 17:15:00,2021-06-18 17:30:00,33.0,108.13,39.87,27.22,67.1,19.34,8.28,1.16,0.38,,79.11,2.68,258.23,0.0
16198,2021-06-18 17:30:00,2021-06-18 17:45:00,,,,,,,,,,,,,,0.0
16199,2021-06-18 17:45:00,2021-06-18 18:00:00,48.71,114.0,34.56,22.87,57.41,17.42,8.18,0.18,1.3,0.63,80.31,3.03,262.69,0.0
16200,2021-06-18 18:00:00,2021-06-18 18:15:00,,,,,,,,,,,,,,0.0
16201,2021-06-18 18:15:00,2021-06-18 18:30:00,,,,,,,,,,,,,,0.0
16202,2021-06-18 18:30:00,2021-06-18 18:45:00,73.0,136.0,36.95,22.46,59.41,15.54,,3.76,0.33,,82.1,3.01,255.26,0.0
16203,2021-06-18 18:45:00,2021-06-18 19:00:00,60.46,136.0,35.99,22.71,58.69,13.44,7.82,0.51,1.48,,85.13,2.44,247.34,0.0
16204,2021-06-18 19:00:00,2021-06-18 19:15:00,,,,,,,,,,,,,,0.0
16205,2021-06-18 19:15:00,2021-06-18 19:30:00,34.0,80.91,40.14,24.45,64.6,10.89,8.57,0.0,0.25,0.39,91.75,1.99,251.68,0.0
16206,2021-06-18 19:30:00,2021-06-18 19:45:00,34.0,69.0,60.86,29.23,90.15,6.88,8.42,0.0,,4.29,92.7,1.72,243.76,0.0
16207,2021-06-18 19:45:00,2021-06-18 20:00:00,32.27,69.0,61.92,26.72,88.64,13.19,8.23,0.0,,17.43,92.0,2.07,251.64,0.0
16208,2021-06-18 20:00:00,2021-06-18 20:15:00,29.0,69.0,44.18,24.05,68.23,11.92,8.61,0.72,1.34,20.51,91.26,1.75,248.51,0.0
16209,2021-06-18 20:15:00,2021-06-18 20:30:00,29.0,66.5,41.87,23.59,65.45,8.17,8.53,0.12,4.09,2.76,91.14,1.77,253.42,0.0
16210,2021-06-18 20:30:00,2021-06-18 20:45:00,29.0,66.0,46.01,22.57,68.59,7.77,8.53,1.33,0.65,2.04,88.14,2.32,257.87,0.0
16211,2021-06-18 20:45:00,2021-06-18 21:00:00,29.69,66.0,63.57,29.55,93.04,7.19,8.61,1.37,,1.32,83.44,1.52,254.31,0.0
16212,2021-06-18 21:00:00,2021-06-18 21:15:00,,,,,,,,,,,,,,0.0
16213,2021-06-18 21:15:00,2021-06-18 21:30:00,31.0,90.0,58.11,30.99,89.09,5.31,8.31,0.0,,4.26,85.84,1.44,251.06,0.0
16214,2021-06-18 21:30:00,2021-06-18 21:45:00,31.0,96.0,76.74,33.93,110.82,3.31,8.02,0.54,,3.82,87.43,1.33,250.64,0.0
16215,2021-06-18 21:45:00,2021-06-18 22:00:00,42.77,96.0,87.69,26.69,114.39,4.79,7.82,0.96,,4.69,88.65,0.93,235.16,0.0
16216,2021-06-18 22:00:00,2021-06-18 22:15:00,65.0,96.0,74.76,25.29,100.03,4.94,8.27,1.33,1.65,9.87,89.27,1.2,245.49,0.0
16217,2021-06-18 22:15:00,2021-06-18 22:30:00,65.0,99.31,70.52,24.33,94.82,7.29,7.23,3.08,2.07,8.01,88.19,1.47,236.38,0.0
16218,2021-06-18 22:30:00,2021-06-18 22:45:00,65.0,100.0,56.35,24.01,80.41,8.52,8.31,2.92,0.78,1.1,88.02,1.32,244.63,0.0
16219,2021-06-18 22:45:00,2021-06-18 23:00:00,,,,,,,,,,,,,,0.0
16220,2021-06-18 23:00:00,2021-06-18 23:15:00,,,,,,,,,,,,,,0.0
16221,2021-06-18 23:15:00,2021-06-18 23:30:00,38.0,99.18,90.87,23.85,114.72,3.92,8.6,0.0,1.26,8.68,89.11,1.09,234.43,0.0
16222,2021-06-18 23:30:00,2021-06-18 23:45:00,38.0,99.0,67.31,19.71,83.73,4.34,8.23,2.38,0.19,7.22,89.59,0.82,225.7,0.0
16223,2021-06-18 23:45:00,2021-06-19 00:00:00,57.38,99.0,42.54,15.23,57.65,6.26,8.07,0.4,2.04,1.6,90.12,0.68,219.36,0.0
16224,2021-06-19 00:00:00,2021-06-19 00:15:00,92.0,99.0,32.31,23.37,55.2,13.78,8.59,0.0,1.79,0.1,92.09,1.82,259.28,0.0
16225,2021-06-19 00:15:00,2021-06-19 00:30:00,92.0,99.0,17.32,19.54,36.88,14.23,8.5,1.6,0.7,1.89,97.31,0.91,232.11,0.0
16226,2021-06-19 00:30:00,2021-06-19 00:45:00,92.0,99.0,25.14,25.35,50.49,9.85,8.09,1.63,0.07,4.8,97.7,0.71,117.64,0.0
16227,2021-06-19 00:45:00,2021-06-19 01:00:00,70.0,99.0,12.32,21.65,33.96,12.04,8.12,0.23,0.54,2.42,97.35,1.05,91.21,0.0
16228,2021-06-19 01:00:00,2021-06-19 01:15:00,26.0,99.0,10.83,18.59,29.42,12.52,8.11,0.79,1.42,1.67,96.8,2.41,92.52,0.0
16229,2021-06-19 01:15:00,2021-06-19 01:30:00,26.0,,,,,,,,,,,,,0.0
16230,2021-06-19 01:30:00,2021-06-19 01:45:00,26.0,38.0,10.82,18.77,29.59,13.83,,0.28,1.33,0.85,96.9,2.41,99.79,0.0
16231,2021-06-19 01:45:00,2021-06-19 02:00:00,,,,,,,,,,,,,,0.0
16232,2021-06-19 02:00:00,2021-06-19 02:15:00,22.0,38.0,11.42,19.57,30.99,17.14,8.26,0.34,2.73,3.86,95.85,3.3,94.54,0.0
16233,2021-06-19 02:15:00,2021-06-19 02:30:00,22.0,29.89,11.77,21.49,33.28,18.36,8.99,1.29,2.89,3.54,95.8,3.07,95.67,0.0
16234,2021-06-19 02:30:00,2021-06-19 02:45:00,22.0,28.0,14.7,26.13,40.84,18.53,7.49,3.43,0.38,0.46,97.79,2.98,105.94,0.0
16235,2021-06-19 02:45:00,2021-06-19 03:00:00,21.65,28.0,20.43,35.37,55.79,17.12,8.02,1.62,2.24,2.9,98.74,2.24,90.54,0.0
16236,2021-06-19 03:00:00,2021-06-19 03:15:00,,,,,,,,,,,,,,0.0
16237,2021-06-19 03:15:00,2021-06-19 03:30:00,,,20.95,42.82,63.77,19.27,8.17,0.26,,3.83,98.85,2.37,95.57,0.0
16238,2021-06-19 03:30:00,2021-06-19 03:45:00,,,17.1,31.75,48.84,24.45,7.87,1.08,2.88,0.65,98.77,2.36,89.11,0.0
16239,2021-06-19 03:45:00,2021-06-19 04:00:00,,,,,,,,,,,,,,0.0
16240,2021-06-19 04:00:00,2021-06-19 04:15:00,12.0,14.0,17.31,36.84,54.17,29.36,8.1,2.95,2.77,0.27,98.62,2.09,115.35,0.0
16241,2021-06-19 04:15:00,2021-06-19 04:30:00,,,,,,,,,,,,,,0.0
16242,2021-06-19 04:30:00,2021-06-19 04:45:00,12.0,21.0,15.26,37.4,52.67,28.93,8.29,0.65,5.97,,98.97,1.94,93.87,0.0
16243,2021-06-19 04:45:00,2021-06-19 05:00:00,,,,,,,,,,,,,,0.0
16244,2021-06-19 05:00:00,2021-06-19 05:15:00,,,,,,,,,,,,,,0.0
16245,2021-06-19 05:15:00,2021-06-19 05:30:00,,,,,,,,,,,,,,0.0
16246,2021-06-19 05:30:00,2021-06-19 05:45:00,15.0,17.0,16.23,51.8,68.03,33.02,7.72,1.66,0.87,,99.21,1.87,121.35,0.0
16247,2021-06-19 05:45:00,2021-06-19 06:00:00,,,,,,,,,,,,,,0.0
16248,2021-06-19 06:00:00,2021-06-19 06:15:00,,,,,,,,,,,,,,0.0
16249,2021-06-19 06:15:00,2021-06-19 06:30:00,13.0,19.43,13.32,47.21,60.49,24.53,7.53,0.0,,7.56,99.44,2.44,103.67,0.0
16250,2021-06-19 06:30:00,2021-06-19 06:45:00,13.0,20.0,13.05,61.98,75.04,41.55,7.72,1.18,3.29,1.28,99.5,2.56,107.02,0.0
16251,2021-06-19 06:45:00,2021-06-19 07:00:00,15.15,20.0,17.97,64.46,82.44,37.14,7.6,0.2,0.56,,99.52,1.31,147.38,0.0
16252,2021-06-19 07:00:00,2021-06-19 07:15:00,19.0,20.0,19.06,92.48,111.54,41.92,7.92,2.53,,2.56,99.51,1.8,106.01,0.0
16253,2021-06-19 07:15:00,2021-06-19 07:30:00,,,20.21,82.18,102.43,40.9,8.19,0.39,,2.12,99.64,1.49,94.16,0.0
16254,2021-06-19 07:30:00,2021-06-19 07:45:00,,,19.08,18.88,37.96,30.25,8.2,1.27,,2.78,99.64,1.81,122.46,0.0
16255,2021-06-19 07:45:00,2021-06-19 08:00:00,,,,,,,,,,,,,,0.0
16256,2021-06-19 08:00:00,2021-06-19 08:15:00,,,,,,,,,,,,,,0.0
16257,2021-06-19 08:15:00,2021-06-19 08:30:00,16.0,17.86,11.74,19.9,31.63,28.46,7.87,1.47,,,98.71,2.25,104.66,0.0
16258,2021-06-19 08:30:00,2021-06-19 08:45:00,,,,,,,,,,,,,,0.0
16259,2021-06-19 08:45:00,2021-06-19 09:00:00,15.33,,13.79,20.29,34.08,26.08,,0.0,,0.89,96.12,1.56,115.71,0.0
16260,2021-06-19 09:00:00,2021-06-19 09:15:00,,,,,,,,,,,,,,0.0
16261,2021-06-19 09:15:00,2021-06-19 09:30:00,14.0,17.36,26.01,25.18,51.18,21.53,8.17,2.9,0.23,0.15,91.4,1.2,123.93,0.0
16262,2021-06-19 09:30:00,2021-06-19 09:45:00,14.0,17.0,26.76,25.53,52.29,20.39,8.35,2.11,,6.48,88.16,1.18,135.46,0.0
16263,2021-06-19 09:45:00,2021-06-19 10:00:00,,,,,,,,,,,,,,0.0
16264,2021-06-19 10:00:00,2021-06-19 10:15:00,,,,,,,,,,,,,,0.0
16265,2021-06-19 10:15:00,2021-06-19 10:30:00,20.0,28.51,20.84,27.53,48.37,18.02,8.1,6.18,4.82,,83.17,1.41,100.19,0.0
16266,2021-06-19 10:30:00,2021-06-19 10:45:00,,,,,,,,,,,,,,0.0
16267,2021-06-19 10:45:00,2021-06-19 11:00:00,,,,,,,,,,,,,,0.0
16268,2021-06-19 11:00:00,2021-06-19 11:15:00,29.0,31.0,26.18,28.95,55.13,18.55,8.01,0.81,,,87.01,1.32,196.98,0.0
16269,2021-06-19 11:15:00,2021-06-19 11:30:00,,,,,,,,,,,,,,0.0
16270,2021-06-19 11:30:00,2021-06-19 11:45:00,29.0,42.0,21.53,24.27,45.78,20.18,8.31,0.0,,5.83,80.39,1.28,189.72,0.0
16271,2021-06-19 11:45:00,2021-06-19 12:00:00,,,,,,,,,,,,,,0.0
16272,2021-06-19 12:00:00,2021-06-19 12:15:00,21.0,42.0,13.77,22.5,36.27,19.64,8.07,0.86,4.07,,78.02,1.15,154.69,0.0
16273,2021-06-19 12:15:00,2021-06-19 12:30:00,21.0,28.86,12.58,19.32,31.92,18.95,8.34,0.0,1.44,,78.94,1.49,137.69,0.0
16274,2021-06-19 12:30:00,2021-06-19 12:45:00,21.0,26.0,11.22,18.3,29.51,18.72,8.59,0.54,0.13,7.66,79.28,1.24,116.58,0.0
16275,2021-06-19 12:45:00,2021-06-19 13:00:00,18.49,26.0,11.28,19.42,30.72,18.43,8.45,0.48,2.06,1.19,78.49,1.03,186.25,0.0
16276,2021-06-19 13:00:00,2021-06-19 13:15:00,14.0,26.0,16.1,23.53,39.65,17.59,8.78,0.89,0.32,2.02,77.96,1.65,213.91,0.0
16277,2021-06-19 13:15:00,2021-06-19 13:30:00,,,,,,,,,,,,,,0.0
16278,2021-06-19 13:30:00,2021-06-19 13:45:00,14.0,58.0,20.3,31.75,51.98,16.88,8.35,0.0,,,77.06,2.16,244.93,0.0
16279,2021-06-19 13:45:00,2021-06-19 14:00:00,23.35,58.0,27.31,20.73,47.98,16.47,8.49,1.27,,,75.99,2.05,229.34,0.0
16280,2021-06-19 14:00:00,2021-06-19 14:15:00,41.0,58.0,23.64,23.58,47.22,16.36,7.95,0.21,,,77.17,2.35,230.41,0.0
16281,2021-06-19 14:15:00,2021-06-19 14:30:00,41.0,70.14,27.74,23.81,51.55,16.34,7.96,3.32,1.94,4.75,76.98,2.2,241.21,0.0
16282,2021-06-19 14:30:00,2021-06-19 14:45:00,41.0,,,,,,,,,,,,,0.0
16283,2021-06-19 14:45:00,2021-06-19 15:00:00,39.56,73.0,37.85,25.19,63.08,15.66,,2.29,1.48,,71.44,1.76,248.94,0.0
16284,2021-06-19 15:00:00,2021-06-19 15:15:00,37.0,73.0,32.22,27.89,60.13,17.24,7.33,4.07,0.23,,70.83,1.83,242.91,0.0
16285,2021-06-19 15:15:00,2021-06-19 15:30:00,37.0,75.44,23.62,24.84,48.48,16.35,7.64,0.62,9.59,,73.13,1.8,244.03,0.0
16286,2021-06-19 15:30:00,2021-06-19 15:45:00,37.0,76.0,25.6,24.83,50.45,14.75,7.77,0.0,5.48,1.59,74.7,2.42,248.0,0.0
16287,2021-06-19 15:45:00,2021-06-19 16:00:00,34.43,76.0,39.66,28.8,68.51,9.91,7.78,0.0,2.19,7.69,76.2,1.99,242.44,0.0
16288,2021-06-19 16:00:00,2021-06-19 16:15:00,29.0,76.0,45.19,29.45,74.63,9.52,7.5,1.1,0.82,1.14,73.9,1.85,235.87,0.0
16289,2021-06-19 16:15:00,2021-06-19 16:30:00,29.0,85.73,36.68,24.86,61.53,12.81,7.51,1.69,1.11,,73.07,1.93,240.05,0.0
16290,2021-06-19 16:30:00,2021-06-19 16:45:00,,,,,,,,,,,,,,0.0
16291,2021-06-19 16:45:00,2021-06-19 17:00:00,31.51,88.0,24.82,25.0,49.83,11.41,7.75,0.0,1.67,2.81,76.09,2.2,238.25,0.0
16292,2021-06-19 17:00:00,2021-06-19 17:15:00,36.0,88.0,21.0,25.0,45.99,9.93,7.55,3.22,1.49,1.4,80.79,1.6,208.09,0.0
16293,2021-06-19 17:15:00,2021-06-19 17:30:00,36.0,90.43,23.8,26.39,50.22,9.09,8.07,1.98,0.2,0.16,79.06,2.48,244.2,0.0
16294,2021-06-19 17:30:00,2021-06-19 17:45:00,,,,,,,,,,,,,,0.0
16295,2021-06-19 17:45:00,2021-06-19 18:00:00,41.88,91.0,39.98,31.86,71.84,6.66,8.5,0.19,0.98,2.82,81.93,2.36,236.91,0.0
16296,2021-06-19 18:00:00,2021-06-19 18:15:00,,,,,,,,,,,,,,0.0
16297,2021-06-19 18:15:00,2021-06-19 18:30:00,53.0,91.82,44.29,38.52,82.72,6.51,7.93,0.18,,4.15,80.5,1.96,230.28,0.0
16298,2021-06-19 18:30:00,2021-06-19 18:45:00,53.0,92.0,45.5,39.36,84.85,7.08,7.84,0.0,,3.04,81.23,2.15,243.09,0.0
16299,2021-06-19 18:45:00,2021-06-19 19:00:00,51.96,92.0,50.41,42.82,93.18,7.32,8.06,0.0,,11.65,83.64,1.61,235.43,0.0
16300,2021-06-19 19:00:00,2021-06-19 19:15:00,50.0,92.0,69.93,34.75,104.18,11.39,9.0,0.0,1.18,1.75,84.06,1.54,236.27,0.0
16301,2021-06-19 19:15:00,2021-06-19 19:30:00,,,,,,,,,,,,,,0.0
16302,2021-06-19 19:30:00,2021-06-19 19:45:00,50.0,87.0,43.29,52.4,95.7,15.11,7.8,2.5,,0.58,85.1,1.36,218.01,0.0
